,index,y_pred,y_test
0,10,-0.4331074,-0.43122765502134414
1,31,1.2862432,0.47811632375392105
2,49,-0.09122601,-0.2353689519005178
3,59,-0.19087327,-0.09546987824278468
4,70,0.9381671,0.47811632375392105
5,76,-0.4331074,-0.9348643201891833
6,86,-0.4331074,-0.5851166360448505
7,88,2.7129123,1.9890263192574387
8,96,-0.4331074,-0.1234496929743313
9,107,-0.17667001,0.5900355826801076
10,109,1.1321766,0.5760456753143343
11,113,0.5069674,1.0796823404821734
12,136,-0.038284272,1.737207986673519
13,139,0.10454115,1.0377126183848535
14,141,1.4389641,0.925793359458667
15,158,0.13591972,2.175558417465884
16,168,1.1068496,0.8418539152640271
17,174,1.4402452,3.681805110516009
18,178,2.743302,1.8211474308681588
19,192,-0.09658185,0.01644938068340181
20,198,2.331204,0.5900355826801076
21,199,2.1298008,0.9677630815559869
22,208,2.7067466,1.1776116920425865
23,210,2.6111429,0.7159447489720674
24,215,0.88650537,2.8284207612038372
25,237,-0.4331074,-1.550420244283209
26,273,0.1074141,-1.592389966380529
27,275,-0.4331074,-0.2633487666320644
28,289,-0.4331074,-1.6063798737463022
29,294,0.014131874,-1.2286523748704228
30,307,-0.4331074,-0.6690560802394904
31,318,-0.4331074,-1.3825413558939292
32,323,-0.4331074,-1.6203697811120756
33,333,0.31401226,-1.2706220969677429
34,352,-0.059829295,-0.7669854317999036
35,362,-0.4331074,-0.9068845054576367
36,365,-0.4331074,-0.5851166360448505
37,370,-0.4331074,-0.43122765502134414
38,381,-0.4331074,-0.36127811819247757
39,388,-0.4331074,-0.09546987824278468
40,405,-0.4331074,-0.6410762655079438
41,408,-0.4331074,-1.04678357911537
42,409,-0.4331074,-0.1234496929743313
43,411,1.1673063,0.7765676808885532
44,425,-0.4331074,-1.2286523748704228
45,428,-0.4331074,-0.7949652465314502
46,429,-0.4331074,-0.6270863581421705
47,430,-0.0070566535,-0.10945978560855799
48,436,-0.4303636,-0.6130964507763972
49,442,-0.31170622,-0.17940932243742455
50,447,-0.0927684,0.3801869721935079
51,449,-0.4331074,-0.7110258023368103
52,457,-0.104872376,-0.06749006351123805
53,465,-0.13660324,0.9677630815559869
54,467,-0.4331074,1.0750190380287807
55,482,0.5640577,0.5340759532170143
56,485,0.20280758,1.2055915067741332
57,499,-0.026753694,0.18432826907268154
58,501,1.5060916,0.925793359458667
59,507,-0.044365644,-0.655066172873717
60,518,0.28610924,1.8631171529654789
61,522,-0.4331074,-0.9348643201891833
62,536,-0.4331074,0.29158422554547536
63,549,-0.4331074,0.43614660165660113
64,551,-0.4331074,-0.5291570065817573
65,557,0.024650604,-1.3125918190650627
66,572,1.4351501,0.9817529889217602
67,594,2.3639386,0.7439245637036139
68,626,-0.4331074,0.18432826907268154
69,628,0.3013002,0.4641264163881478
70,657,-0.4331074,0.5620557679485609
71,662,-0.4331074,-0.7949652465314502
72,665,0.19410643,2.1708951150124918
73,667,0.12639788,1.653268542478879
74,679,-0.4331074,0.7439245637036139
75,684,0.2847198,0.08639891751226836
76,695,-0.4331074,0.07240901014649505
77,706,-0.4331074,-0.09546987824278468
78,734,-0.4331074,-0.3752680255582509
79,737,-0.4331074,-0.8789046907260901
80,740,-0.4331074,-1.0887533012126898
81,741,-0.4331074,-1.3405716337966094
82,753,-0.4331074,0.3102374353646413
83,754,-0.4331074,-0.053500156145464745
84,759,-0.4331074,0.22629799117000146
85,761,-0.4331074,-0.09546987824278468
86,777,-0.4331074,-0.3892579329240242
87,781,-0.4331074,-0.1374396003401046
88,783,-0.4331074,-0.19339922980319785
89,798,-0.4331074,0.3801869721935079
90,841,-0.4331074,-0.8649147833603168
91,869,-0.4331074,-0.7669854317999036
92,872,-0.4331074,-0.7250157097025837
93,873,-0.4331074,-0.92087441282341
94,879,-0.4331074,-0.8789046907260901
95,886,-0.4331074,-1.2146624675046496
96,887,-0.31070563,-0.22137904453474447
97,948,-0.11949223,0.15634845434113492
98,952,-0.30445606,0.2682677132673214
99,960,-0.30902547,1.3734703951634128
100,967,-0.4331074,-0.9768340422865033
101,978,-0.4331074,0.002459473317628501
102,981,-0.07950398,-0.10945978560855799
103,1028,-0.4331074,0.32889064518380734
104,1052,-0.4331074,0.22629799117000146
105,1057,-0.4331074,-0.6597294753271098
106,2,-0.21494944,-0.8229450612629968
107,3,-0.21494944,-0.6410762655079438
108,12,-0.21494944,-0.5571368213133039
109,23,0.21889903,1.8211474308681588
110,25,0.22242911,1.0796823404821734
111,30,0.17178772,0.8558438226298004
112,39,-0.21494944,0.6320053047774274
113,44,-0.21494944,0.5340759532170143
114,54,-0.21494944,-0.739005617068357
115,55,-0.21494944,-0.697035894971037
116,58,-0.21494944,-1.3125918190650627
117,63,-0.21494944,-1.1587028380415563
118,66,-0.21494944,-0.697035894971037
119,67,-0.21494944,-1.284612004333516
120,72,-0.13458006,0.7719043784351606
121,78,0.8119649,1.02372271101908
122,83,-0.10815474,0.7998841931667072
123,100,2.2454958,1.0936722478479468
124,101,2.2365263,0.7765676808885532
125,106,-0.026734471,1.1216520625794935
126,120,-0.21494944,-1.1167331159442364
127,184,-0.21494944,-0.697035894971037
128,213,2.371388,0.40816678692505454
129,218,0.6921552,2.6605418728145573
130,244,-0.21494944,-0.47319737711866405
131,247,-0.21494944,-0.3752680255582509
132,256,-0.21494944,-0.27733867399783774
133,260,-0.21494944,-0.16541941507165123
134,277,-0.08622627,0.6273420023240348
135,280,1.2444849,0.5060961384854676
136,286,0.24262609,1.415440117260733
137,296,-0.21494944,-0.291328581363611
138,306,-0.21494944,-0.10945978560855799
139,308,-0.21494944,-0.8089551538972235
140,309,-0.21494944,-1.4524908927227957
141,319,-0.21494944,-1.102743208578463
142,327,-0.21494944,-1.0048138570180498
143,328,-0.21494944,-1.3965312632597027
144,331,-0.21494944,-0.3892579329240242
145,332,-0.21494944,-0.9068845054576367
146,334,-0.21494944,0.1423585469753616
147,346,-0.008306667,-0.5011771918502107
148,350,-0.18054044,-1.0327936717495965
149,351,-0.21494944,-0.9488542275549566
150,355,-0.04104063,-0.053500156145464745
151,359,-0.102604344,-0.8229450612629968
152,371,-0.21494944,-0.9908239496522766
153,398,-0.21494944,-1.0607734864811431
154,404,-0.21494944,-0.02552034141391812
155,440,-0.21494944,-1.5224404295516623
156,451,-0.21494944,-0.19339922980319785
157,477,-0.21494944,0.3941768795592812
158,481,-0.005579859,-0.5711267286790772
159,504,1.0194402,1.0936722478479468
160,506,-0.21494944,-0.08147997087701137
161,528,-0.21494944,-0.039510248779691434
162,529,-0.21494944,-0.19339922980319785
163,543,-0.21494944,-1.2706220969677429
164,554,-0.21494944,-0.6130964507763972
165,558,-0.21494944,-0.45920746975289073
166,575,0.5724927,0.8884869398147398
167,576,1.9876086,1.7931676161366124
168,578,0.031128198,-0.20738913716897117
169,583,0.022842795,0.7579144710693873
170,589,0.010940954,1.3874603025291863
171,590,0.18614925,0.21230808380422816
172,649,-0.21494944,-0.2353689519005178
173,650,-0.21494944,2.492662984425278
174,652,0.047530815,2.6185721507172377
175,675,-0.21494944,-0.45920746975289073
176,682,-0.21494944,0.7858942858009339
177,688,-0.21494944,0.6459952121432008
178,692,-0.21494944,-0.5851166360448505
179,708,-0.21494944,0.5620557679485609
180,712,-0.21494944,0.47811632375392105
181,743,-0.21494944,-0.291328581363611
182,756,-0.14982975,1.2335713215056798
183,782,-0.21494944,-0.515167099215984
184,789,-0.21494944,-0.16541941507165123
185,790,-0.21494944,0.3102374353646413
186,792,-0.21494944,-0.16541941507165123
187,801,-0.21494944,0.9677630815559869
188,809,-0.21494944,0.7439245637036139
189,810,-0.21494944,0.3102374353646413
190,816,-0.21494944,0.1283686396095883
191,824,-0.21494944,-0.1374396003401046
