,accession_id,phenotype_value
0,96,0.0
1,149,0.0
2,206,0.0
3,224,0.0
4,236,0.2242
5,252,0.0
6,262,0.0850999999999999
7,264,0.0
8,394,0.0
9,936,0.0
10,1719,0.5747999999999999
11,1743,0.9838
12,1850,0.1259
13,1859,0.0
14,1874,0.0
15,1967,0.0850999999999999
16,2011,1.1406
17,2057,0.0728
18,2171,0.1753
19,2290,0.2331999999999999
20,4802,0.2472999999999999
21,4879,0.1302
22,5122,0.0
23,5145,0.0
24,5175,0.0
25,5299,0.4859
26,5373,0.6581
27,5444,0.0
28,5494,0.5516999999999999
29,5590,0.0
30,5628,0.0
31,5719,0.6885999999999999
32,5721,0.7073
33,5722,0.0
34,5728,0.2571999999999999
35,5729,0.0
36,5736,0.0
37,5738,0.0
38,5739,0.0
39,5742,0.1061
40,5744,0.0
41,5746,0.0
42,5752,0.1746999999999999
43,5785,0.0
44,5788,0.1937
45,5805,0.0
46,5812,0.0
47,5816,0.0
48,5817,0.0541999999999999
49,5837,0.0601999999999999
50,6040,0.3691999999999999
51,6074,0.0
52,6243,0.0568
53,6897,0.0
54,6898,0.0965
55,6899,0.0
56,6903,0.3795
57,6906,0.4174999999999999
58,6907,0.1746999999999999
59,6909,0.263
60,6913,0.1042
61,6915,0.2656999999999999
62,6919,1.2236
63,6926,0.5735
64,6928,0.0
65,6930,0.955
66,6931,0.453
67,6932,1.4351
68,6936,0.1741999999999999
69,6940,0.3649999999999999
70,6943,0.3211999999999999
71,6944,0.0
72,6946,0.0575999999999999
73,6951,0.0
74,6956,0.2792999999999999
75,6959,0.0
76,6960,0.0689
77,6961,0.2792
78,6963,0.7300999999999999
79,6965,0.0757
80,6968,0.0
81,6977,0.0781
82,6978,0.2679
83,6981,0.1874
84,6982,0.3049999999999999
85,6985,0.5010999999999999
86,6987,0.4021
87,6988,0.0
88,7000,0.1479
89,7008,0.1414999999999999
90,7015,0.4126
91,7026,0.0599
92,7028,0.0
93,7062,0.6861
94,7075,0.0
95,7079,0.1778
96,7080,0.7268
97,7102,0.249
98,7121,0.2475
99,7123,0.0698
100,7126,1.2346
101,7139,0.3466
102,7143,0.0
103,7145,0.0
104,7147,0.0
105,7151,1.1298
106,7164,1.4063
107,7166,0.0
108,7169,0.0
109,7172,0.0
110,7178,0.0
111,7192,0.1048999999999999
112,7201,0.4042
113,7210,0.331
114,7224,0.7804999999999999
115,7255,0.6686999999999999
116,7262,0.4368
117,7275,0.3577
118,7282,0.4722
119,7284,0.1021
120,7291,0.0
121,7299,0.7752
122,7306,0.0
123,7309,0.0
124,7316,0.3628
125,7320,0.2059999999999999
126,7331,0.5546999999999999
127,7337,0.5948999999999999
128,7344,0.7268999999999999
129,7351,0.0
130,7353,0.4255999999999999
131,7355,0.1019999999999999
132,7378,1.2846
133,7379,0.3009999999999999
134,7384,0.0937999999999999
135,7390,0.0
136,7404,0.5785
137,7408,1.0275
138,7418,0.4365
139,7424,1.1598
140,7477,0.0
141,7498,0.0
142,7514,0.0
143,7515,0.2084
144,7518,0.0
145,7519,0.1218999999999999
146,7523,0.0
147,7525,0.0
148,8214,0.1557
149,8215,0.0
150,8230,0.5049
151,8233,0.0
152,8236,0.1250999999999999
153,8239,0.7716
154,8240,0.256
155,8243,0.0798999999999999
156,8249,0.6160999999999999
157,8258,0.0
158,8270,0.0
159,8271,0.5754
160,8275,0.0
161,8284,0.0
162,8297,0.0
163,8304,0.1136
164,8306,0.0417
165,8310,0.0
166,8311,0.1047
167,8312,0.0
168,8314,0.0
169,8329,0.5289
170,8334,0.2824999999999999
171,8348,0.1829
172,8351,0.7238
173,8354,0.0456
174,8366,0.0
175,8420,0.1280999999999999
176,8422,0.6823
177,8430,0.0
178,8631,0.0
179,8725,0.1385
180,8787,0.1671999999999999
181,8811,0.372
182,9012,0.0
183,9057,0.9318
184,9077,0.0
185,9104,0.6719
186,9152,0.1497999999999999
187,9179,0.0
188,9302,0.1033
189,9308,0.1193
190,9309,0.0
