,accession_id,phenotype_value
0,5837,0.0
1,6008,0.0
2,6009,1.0
3,6016,1.0
4,6040,1.0
5,6042,0.0
6,6043,1.0
7,6046,0.5
8,6064,1.0
9,6074,1.0
10,6243,0.0
11,6709,0.0
12,6897,1.0
13,6898,0.0
14,6899,1.0
15,6900,1.0
16,6901,1.0
17,6903,1.0
18,6904,1.0
19,6905,1.0
20,6906,1.0
21,6907,1.0
22,6908,1.0
23,6909,0.0
24,6910,0.0
25,6911,1.0
26,6913,1.0
27,6914,1.0
28,6915,1.0
29,6916,0.0
30,6917,0.0
31,6918,0.0
32,6919,0.0
33,6920,1.0
34,6921,1.0
35,6922,0.0
36,6923,1.0
37,6924,0.0
38,6926,1.0
39,6927,1.0
40,6928,1.0
41,6929,1.0
42,6930,1.0
43,6931,1.0
44,6932,0.0
45,6933,1.0
46,6936,1.0
47,6937,1.0
48,6939,1.0
49,6940,0.0
50,6942,0.0
51,6943,1.0
52,6944,1.0
53,6945,1.0
54,6946,0.0
55,6951,1.0
56,6956,1.0
57,6957,0.0
58,6958,0.0
59,6959,1.0
60,6960,0.0
61,6961,1.0
62,6962,1.0
63,6963,1.0
64,6964,0.0
65,6965,0.0
66,6966,1.0
67,6967,0.0
68,6968,1.0
69,6969,1.0
70,6970,1.0
71,6971,1.0
72,6972,0.0
73,6973,0.0
74,6974,1.0
75,6975,0.0
76,6976,1.0
77,6977,0.0
78,6978,0.0
79,6979,0.0
80,6980,1.0
81,6981,0.0
82,6982,1.0
83,6983,1.0
84,6984,1.0
85,6985,0.0
86,6988,0.0
87,7033,1.0
88,7081,1.0
89,7296,0.0
90,7323,0.0
91,7438,1.0
92,7514,1.0
93,7515,1.0
94,7516,0.0
95,7517,0.0
96,7518,0.0
97,7519,1.0
98,7520,0.0
99,7521,0.0
100,7522,1.0
101,7523,1.0
102,7524,1.0
103,7525,1.0
104,7526,1.0
105,8213,0.0
106,8214,1.0
107,8215,1.0
108,8222,1.0
109,8230,1.0
110,8231,0.0
111,8233,0.0
112,8235,0.0
113,8236,0.0
114,8239,0.0
115,8240,1.0
116,8241,1.0
117,8242,0.0
118,8243,1.0
119,8245,0.0
120,8247,1.0
121,8249,0.0
122,8254,0.0
123,8256,0.0
124,8258,0.0
125,8259,0.0
126,8264,1.0
127,8265,0.0
128,8266,1.0
129,8270,0.0
130,8271,0.0
131,8274,1.0
132,8275,0.0
133,8283,0.0
134,8284,1.0
135,8285,0.0
136,8290,0.0
137,8296,0.0
138,8297,0.0
139,8300,0.0
140,8306,1.0
141,8310,0.0
142,8311,1.0
143,8312,0.0
144,8313,0.0
145,8314,0.0
146,8323,0.0
147,8325,0.0
148,8326,1.0
149,8329,0.0
150,8334,0.0
151,8335,0.0
152,8337,1.0
153,8343,0.0
154,8351,1.0
155,8353,0.0
156,8354,0.0
157,8357,0.0
158,8365,0.0
159,8369,1.0
160,8374,0.0
161,8376,1.0
162,8378,1.0
163,8387,1.0
164,8388,0.0
165,8389,0.0
166,8395,0.0
167,8412,0.0
168,8420,1.0
169,8422,1.0
170,8423,0.0
171,8424,1.0
172,8426,0.0
173,9057,0.0
174,9058,1.0
175,100000,0.0
